id,timestamp,sensor,t,h
35603,2024-11-29 00:36:00.376506+00,flora-d4-interno,23.1,39.9
35889,2024-11-29 00:47:51.44562+00,flora-d4-interno,23,39.6
36218,2024-11-29 00:59:30.566819+00,secado-d4,24.9,43
36505,2024-11-29 01:10:14.165916+00,flora-d4-interno,22.6,39.6
36653,2024-11-29 01:23:03.4101+00,flora-d4-interno,22.5,39.6
28982,2024-11-28 19:20:26.725227+00,secado-d4,24.9,41
29452,2024-11-28 19:39:47.249836+00,flora-d22-esquina,24.3,52.6
29739,2024-11-28 19:49:24.348337+00,flora-d22-esquina,24,58.7
30026,2024-11-28 20:02:26.233147+00,flora-d22-esquina,23.9,62.7
30209,2024-11-28 20:11:51.751927+00,flora-d22-esquina,23.8,64.1
30496,2024-11-28 20:26:23.244289+00,flora-d22-esquina,24.8,50.6
30783,2024-11-28 20:40:14.149412+00,flora-d22-esquina,25,48.6
31070,2024-11-28 20:54:39.968229+00,flora-d22-esquina,25,48.5
31357,2024-11-28 21:09:05.786368+00,flora-d22-esquina,25.1,49.1
31644,2024-11-28 21:23:36.884451+00,flora-d4-interno,25,43.3
31751,2024-11-28 21:29:17.930291+00,flora-d22-esquina,25,47.7
32038,2024-11-28 21:43:49.302805+00,flora-d22-esquina,25.1,47.7
32325,2024-11-28 21:57:45.617903+00,flora-d4-interno,22.8,50.3
32612,2024-11-28 22:12:17.653389+00,flora-d22-esquina,24.4,57.3
32899,2024-11-28 22:26:54.683606+00,flora-d22-esquina,24.9,48.3
33186,2024-11-28 22:41:20.690758+00,flora-d22-esquina,25.3,48.4
33473,2024-11-28 22:55:52.216978+00,flora-d22-esquina,25.4,47.6
33595,2024-11-28 23:02:24.673914+00,flora-d4-interno,24.9,42.7
33882,2024-11-28 23:16:15.798645+00,flora-d4-interno,24.8,43
34169,2024-11-28 23:30:41.265811+00,flora-d4-interno,24.6,42.3
34456,2024-11-28 23:45:07.414035+00,flora-d22-esquina,25.1,46.9
34743,2024-11-28 23:58:35.244002+00,flora-d4-interno,23.2,51.9
35030,2024-11-29 00:13:01.071931+00,flora-d22-esquina,23.9,59.7
35317,2024-11-29 00:25:37.306832+00,flora-d22-esquina,23.4,44.8
35604,2024-11-29 00:36:00.757509+00,flora-d22-esquina,23.2,43.6
35890,2024-11-29 00:47:51.83352+00,flora-d22-esquina,23.1,43.4
36219,2024-11-29 00:59:31.712797+00,flora-d4-interno,22.8,39.8
36506,2024-11-29 01:10:45.765149+00,flora-d22-esquina,22.9,42.9
36654,2024-11-29 01:23:03.790794+00,flora-d22-esquina,22.7,42.7
28983,2024-11-28 19:20:26.871278+00,flora-d4-interno,24.8,42.9
29453,2024-11-28 19:39:50.105248+00,secado-d4,24.9,41
29740,2024-11-28 19:49:25.750494+00,secado-d4,24.9,41
30027,2024-11-28 20:02:31.610009+00,flora-d4-interno,22.1,59.2
30210,2024-11-28 20:11:57.137702+00,flora-d4-interno,22.1,59.2
30497,2024-11-28 20:26:28.634363+00,flora-d4-interno,24.9,44.4
30784,2024-11-28 20:40:19.538223+00,flora-d4-interno,25.1,43.2
31071,2024-11-28 20:54:45.355692+00,flora-d4-interno,24.9,43.2
31358,2024-11-28 21:09:11.166381+00,flora-d4-interno,25,43.6
31645,2024-11-28 21:23:37.272377+00,flora-d22-esquina,25,48.4
31752,2024-11-28 21:29:23.319463+00,flora-d4-interno,25,43.1
32039,2024-11-28 21:43:54.696926+00,flora-d4-interno,25,42.8
32326,2024-11-28 21:57:46.003947+00,flora-d22-esquina,24.5,52.1
32613,2024-11-28 22:12:23.041392+00,flora-d4-interno,22.4,55.6
32900,2024-11-28 22:27:00.426276+00,flora-d22-esquina,24.8,48.2
33187,2024-11-28 22:41:26.078615+00,flora-d4-interno,24.9,43.9
33474,2024-11-28 22:55:57.605623+00,flora-d4-interno,24.9,42.9
33596,2024-11-28 23:02:25.061902+00,flora-d22-esquina,25.3,47
33883,2024-11-28 23:16:16.190619+00,flora-d22-esquina,25.3,47.3
34170,2024-11-28 23:30:41.655448+00,flora-d22-esquina,25.1,46.2
34457,2024-11-28 23:45:12.801174+00,flora-d4-interno,24.4,42.7
34744,2024-11-28 23:58:35.631991+00,flora-d22-esquina,25,53.4
35031,2024-11-29 00:13:06.457169+00,flora-d4-interno,22,57.2
35318,2024-11-29 00:25:40.965059+00,secado-d4,24.9,43
35605,2024-11-29 00:36:01.367475+00,secado-d4,24.9,43
35891,2024-11-29 00:47:53.395444+00,secado-d4,24.9,43
36220,2024-11-29 00:59:32.093573+00,flora-d22-esquina,23,43
36655,2024-11-29 01:23:09.178015+00,flora-d4-interno,22.5,39.5
28984,2024-11-28 19:20:32.107044+00,secado-d4,24.9,41
29454,2024-11-28 19:39:52.635972+00,flora-d4-interno,23.1,49.6
29741,2024-11-28 19:49:29.735805+00,flora-d4-interno,22.2,56.2
30028,2024-11-28 20:02:31.996845+00,flora-d22-esquina,23.9,62.5
30211,2024-11-28 20:11:57.525711+00,flora-d22-esquina,23.8,64.6
30498,2024-11-28 20:26:29.015135+00,flora-d22-esquina,24.8,50.7
30785,2024-11-28 20:40:19.918392+00,flora-d22-esquina,25,48.8
31072,2024-11-28 20:54:45.743199+00,flora-d22-esquina,25,48.3
31359,2024-11-28 21:09:11.552788+00,flora-d22-esquina,25.1,49.9
31646,2024-11-28 21:23:42.660188+00,flora-d4-interno,25,43.2
31753,2024-11-28 21:29:23.703192+00,flora-d22-esquina,25,47.6
32040,2024-11-28 21:43:55.084981+00,flora-d22-esquina,25.1,47.6
32327,2024-11-28 21:57:51.386107+00,flora-d4-interno,22.8,50.5
32614,2024-11-28 22:12:23.428342+00,flora-d22-esquina,24.5,57.4
32901,2024-11-28 22:27:05.813283+00,flora-d4-interno,24.6,43.3
33188,2024-11-28 22:41:26.465495+00,flora-d22-esquina,25.3,48.4
33475,2024-11-28 22:55:57.992971+00,flora-d22-esquina,25.4,46.9
33597,2024-11-28 23:02:30.450798+00,flora-d4-interno,24.9,42.6
33884,2024-11-28 23:16:21.571339+00,flora-d4-interno,24.7,43
34171,2024-11-28 23:30:47.042209+00,flora-d4-interno,24.6,42.3
34458,2024-11-28 23:45:13.183144+00,flora-d22-esquina,25.1,46.3
34745,2024-11-28 23:58:41.013702+00,flora-d4-interno,23.2,51.7
35032,2024-11-29 00:13:06.837627+00,flora-d22-esquina,23.9,59.5
35319,2024-11-29 00:25:42.697608+00,flora-d4-interno,23.2,41
35606,2024-11-29 00:36:06.148604+00,flora-d4-interno,23.1,39.9
35892,2024-11-29 00:47:57.213266+00,flora-d4-interno,23,39.6
36221,2024-11-29 00:59:37.472999+00,flora-d4-interno,22.8,39.7
36656,2024-11-29 01:23:09.558317+00,flora-d22-esquina,22.7,42.8
28985,2024-11-28 19:20:32.613111+00,flora-d4-interno,24.8,42.9
29455,2024-11-28 19:39:53.018084+00,flora-d22-esquina,24.3,52.6
29742,2024-11-28 19:49:30.116752+00,flora-d22-esquina,23.9,59.2
30029,2024-11-28 20:02:37.373622+00,flora-d4-interno,22.1,59.1
30212,2024-11-28 20:12:02.912633+00,flora-d4-interno,22.1,59.6
30499,2024-11-28 20:26:34.405059+00,flora-d4-interno,24.9,44.2
30786,2024-11-28 20:40:25.306254+00,flora-d4-interno,25.1,43.2
31073,2024-11-28 20:54:51.483376+00,flora-d22-esquina,25,48.3
31360,2024-11-28 21:09:16.938516+00,flora-d4-interno,25,43.5
31647,2024-11-28 21:23:43.044479+00,flora-d22-esquina,25.1,48.2
31754,2024-11-28 21:29:29.095737+00,flora-d4-interno,25,43
32041,2024-11-28 21:44:00.479044+00,flora-d4-interno,25,42.8
32328,2024-11-28 21:57:51.767912+00,flora-d22-esquina,24.5,52.4
32615,2024-11-28 22:12:28.814121+00,flora-d4-interno,22.4,55.4
32902,2024-11-28 22:27:06.201308+00,flora-d22-esquina,24.8,47.9
33189,2024-11-28 22:41:31.850829+00,flora-d4-interno,24.9,43.8
33476,2024-11-28 22:56:03.374617+00,flora-d4-interno,24.9,42.9
33598,2024-11-28 23:02:30.835366+00,flora-d22-esquina,25.3,47.7
33885,2024-11-28 23:16:21.951058+00,flora-d22-esquina,25.2,47.2
34172,2024-11-28 23:30:47.422347+00,flora-d22-esquina,25.1,46.4
34459,2024-11-28 23:45:18.567293+00,flora-d4-interno,24.4,42.6
34746,2024-11-28 23:58:41.40225+00,flora-d22-esquina,25,53.6
35033,2024-11-29 00:13:12.224783+00,flora-d4-interno,22,57.2
35320,2024-11-29 00:25:43.085672+00,flora-d22-esquina,23.5,44.9
35607,2024-11-29 00:36:06.534838+00,flora-d22-esquina,23.3,43.9
35893,2024-11-29 00:47:57.59326+00,flora-d22-esquina,23.1,43
36222,2024-11-29 00:59:37.851346+00,flora-d22-esquina,23,43.1
36657,2024-11-29 01:23:10.101253+00,secado-d4,24.9,43
28986,2024-11-28 19:20:32.998398+00,flora-d22-esquina,24.9,48
29456,2024-11-28 19:39:55.500044+00,secado-d4,24.9,41
29743,2024-11-28 19:49:35.504098+00,flora-d4-interno,22.2,56.2
30030,2024-11-28 20:02:37.760614+00,flora-d22-esquina,23.9,62.4
30213,2024-11-28 20:12:03.297649+00,flora-d22-esquina,23.8,63.9
30500,2024-11-28 20:26:34.794218+00,flora-d22-esquina,24.8,50.2
30787,2024-11-28 20:40:25.693165+00,flora-d22-esquina,25,49.1
31074,2024-11-28 20:54:56.869253+00,flora-d4-interno,24.9,43.3
31361,2024-11-28 21:09:17.327249+00,flora-d22-esquina,25.1,49.1
31648,2024-11-28 21:23:48.432206+00,flora-d4-interno,25,43.2
31755,2024-11-28 21:29:29.483461+00,flora-d22-esquina,25,48.1
32042,2024-11-28 21:44:00.864983+00,flora-d22-esquina,25.1,47.7
32329,2024-11-28 21:57:57.14882+00,flora-d4-interno,22.8,50.8
32616,2024-11-28 22:12:29.202399+00,flora-d22-esquina,24.4,57.4
32903,2024-11-28 22:27:11.589382+00,flora-d4-interno,24.6,43.4
33190,2024-11-28 22:41:32.23955+00,flora-d22-esquina,25.3,48.6
33477,2024-11-28 22:56:03.757381+00,flora-d22-esquina,25.4,46.9
33599,2024-11-28 23:02:36.223887+00,flora-d4-interno,24.9,42.5
33886,2024-11-28 23:17:01.46309+00,flora-d4-interno,24.7,42.8
34173,2024-11-28 23:30:52.806346+00,flora-d4-interno,24.6,42.4
34460,2024-11-28 23:45:18.954065+00,flora-d22-esquina,25.2,46.5
34747,2024-11-28 23:58:46.785027+00,flora-d4-interno,23.2,51.8
35034,2024-11-29 00:13:12.611978+00,flora-d22-esquina,23.8,59.7
35321,2024-11-29 00:25:46.346776+00,secado-d4,24.9,43
35608,2024-11-29 00:36:06.755863+00,secado-d4,24.9,42
35894,2024-11-29 00:48:02.98038+00,flora-d4-interno,23,39.8
36223,2024-11-29 00:59:41.303194+00,secado-d4,24.9,43
36658,2024-11-29 01:23:14.941665+00,flora-d4-interno,22.5,39.5
28987,2024-11-28 19:20:37.492206+00,secado-d4,24.9,41
29457,2024-11-28 19:39:58.399725+00,flora-d4-interno,23.1,49.5
29744,2024-11-28 19:49:35.889047+00,flora-d22-esquina,24,59.1
30031,2024-11-28 20:02:43.144994+00,flora-d4-interno,22.1,58.9
30214,2024-11-28 20:12:08.684806+00,flora-d4-interno,22.1,59.9
30501,2024-11-28 20:26:40.185267+00,flora-d4-interno,24.9,44.1
30788,2024-11-28 20:40:31.081463+00,flora-d4-interno,25.1,43.2
31075,2024-11-28 20:54:57.256331+00,flora-d22-esquina,25,48.9
31362,2024-11-28 21:09:22.707364+00,flora-d4-interno,25,43.6
31649,2024-11-28 21:23:48.818342+00,flora-d22-esquina,25.1,49.1
31756,2024-11-28 21:29:35.226265+00,flora-d22-esquina,25,47.9
32043,2024-11-28 21:44:06.25728+00,flora-d4-interno,25,42.6
32330,2024-11-28 21:57:57.548893+00,flora-d22-esquina,24.5,52.5
32617,2024-11-28 22:12:34.590411+00,flora-d4-interno,22.4,55.3
32904,2024-11-28 22:27:11.977208+00,flora-d22-esquina,24.8,47.8
33191,2024-11-28 22:41:37.626892+00,flora-d4-interno,24.9,43.9
33478,2024-11-28 22:56:09.145619+00,flora-d4-interno,24.9,42.8
33600,2024-11-28 23:02:36.611007+00,flora-d22-esquina,25.3,47.2
33887,2024-11-28 23:17:01.914312+00,flora-d22-esquina,25.3,46.7
34174,2024-11-28 23:30:53.192296+00,flora-d22-esquina,25.1,46.6
34461,2024-11-28 23:45:24.341907+00,flora-d4-interno,24.4,42.8
34748,2024-11-28 23:58:47.166837+00,flora-d22-esquina,25,53.2
35035,2024-11-29 00:13:17.999023+00,flora-d4-interno,22,57.3
35322,2024-11-29 00:25:48.473829+00,flora-d4-interno,23.2,40.9
35609,2024-11-29 00:36:11.924609+00,flora-d4-interno,23.1,40.1
35895,2024-11-29 00:48:03.368497+00,flora-d22-esquina,23.1,43.1
36224,2024-11-29 00:59:43.231926+00,flora-d4-interno,22.8,39.8
36659,2024-11-29 01:23:15.320866+00,flora-d22-esquina,22.7,42.7
28988,2024-11-28 19:20:38.385019+00,flora-d4-interno,24.8,42.6
29458,2024-11-28 19:39:58.787184+00,flora-d22-esquina,24.3,52.6
29745,2024-11-28 19:49:36.49396+00,secado-d4,24.9,41
30032,2024-11-28 20:02:43.531128+00,flora-d22-esquina,23.9,62.9
30215,2024-11-28 20:12:09.072028+00,flora-d22-esquina,23.8,63.8
30502,2024-11-28 20:26:40.572862+00,flora-d22-esquina,24.8,49.7
30789,2024-11-28 20:40:31.469392+00,flora-d22-esquina,25,48.6
31076,2024-11-28 20:55:02.643321+00,flora-d4-interno,24.9,43.2
31363,2024-11-28 21:09:23.089263+00,flora-d22-esquina,25.1,48.4
31650,2024-11-28 21:23:54.206198+00,flora-d4-interno,25,43.2
31757,2024-11-28 21:29:40.611393+00,flora-d4-interno,25,43.1
32044,2024-11-28 21:44:06.64682+00,flora-d22-esquina,25.1,48.2
32331,2024-11-28 21:58:02.936925+00,flora-d4-interno,22.8,50.5
32618,2024-11-28 22:12:34.97113+00,flora-d22-esquina,24.4,58
32905,2024-11-28 22:27:17.365719+00,flora-d4-interno,24.6,43.3
33192,2024-11-28 22:41:38.013623+00,flora-d22-esquina,25.3,48.4
33479,2024-11-28 22:56:09.531789+00,flora-d22-esquina,25.4,47.2
33601,2024-11-28 23:02:41.999904+00,flora-d4-interno,24.9,42.6
33888,2024-11-28 23:17:07.463377+00,flora-d4-interno,24.7,42.8
34175,2024-11-28 23:30:58.571564+00,flora-d4-interno,24.6,42.5
34462,2024-11-28 23:45:24.729029+00,flora-d22-esquina,25.1,47
34749,2024-11-28 23:58:52.546153+00,flora-d4-interno,23.2,51.9
35036,2024-11-29 00:13:18.385619+00,flora-d22-esquina,23.8,60
35323,2024-11-29 00:25:48.858438+00,flora-d22-esquina,23.4,44.5
35610,2024-11-29 00:36:12.316408+00,flora-d22-esquina,23.2,43.5
35896,2024-11-29 00:48:04.136454+00,secado-d4,24.9,43
36225,2024-11-29 00:59:43.61892+00,flora-d22-esquina,22.9,43.1
36660,2024-11-29 01:23:15.485087+00,secado-d4,24.9,43
28989,2024-11-28 19:20:38.772094+00,flora-d22-esquina,24.9,47.7
29459,2024-11-28 19:40:00.887705+00,secado-d4,24.9,41
29746,2024-11-28 19:49:41.272425+00,flora-d4-interno,22.2,56.1
30033,2024-11-28 20:02:48.911956+00,flora-d4-interno,22.1,58.9
30216,2024-11-28 20:12:14.460831+00,flora-d4-interno,22.1,59.8
30503,2024-11-28 20:26:45.956167+00,flora-d4-interno,24.9,44.2
30790,2024-11-28 20:41:11.419071+00,flora-d4-interno,25.1,43.3
31077,2024-11-28 20:55:03.030153+00,flora-d22-esquina,25,48.7
31364,2024-11-28 21:09:28.476312+00,flora-d4-interno,25,43.5
31651,2024-11-28 21:23:54.593775+00,flora-d22-esquina,25.1,48.6
31758,2024-11-28 21:29:40.997293+00,flora-d22-esquina,25,48.1
32045,2024-11-28 21:44:12.032858+00,flora-d4-interno,25,42.7
32332,2024-11-28 21:58:03.318065+00,flora-d22-esquina,24.5,52.6
32619,2024-11-28 22:12:40.352339+00,flora-d4-interno,22.4,55.4
32906,2024-11-28 22:27:17.750264+00,flora-d22-esquina,24.9,47.9
33193,2024-11-28 22:41:43.399229+00,flora-d4-interno,24.9,43.9
33480,2024-11-28 22:56:14.911295+00,flora-d4-interno,24.9,42.9
33602,2024-11-28 23:02:42.388034+00,flora-d22-esquina,25.3,46.9
33889,2024-11-28 23:17:07.856275+00,flora-d22-esquina,25.3,46.7
34176,2024-11-28 23:30:58.95194+00,flora-d22-esquina,25.2,46.7
34463,2024-11-28 23:45:30.116065+00,flora-d4-interno,24.4,42.8
34750,2024-11-28 23:58:52.93305+00,flora-d22-esquina,25,53.3
35037,2024-11-29 00:13:23.772723+00,flora-d4-interno,22,57.2
35324,2024-11-29 00:25:51.736483+00,secado-d4,24.9,43
35611,2024-11-29 00:36:17.498465+00,secado-d4,24.9,43
35897,2024-11-29 00:48:08.752454+00,flora-d4-interno,22.9,39.7
36226,2024-11-29 00:59:49.003896+00,flora-d4-interno,22.8,39.7
36661,2024-11-29 01:23:20.702144+00,flora-d4-interno,22.4,39.5
28990,2024-11-28 19:20:42.880019+00,secado-d4,24.9,41
29460,2024-11-28 19:40:04.167812+00,flora-d4-interno,23,50.1
29747,2024-11-28 19:49:41.658751+00,flora-d22-esquina,24,59.6
30034,2024-11-28 20:02:49.298255+00,flora-d22-esquina,23.9,63
30217,2024-11-28 20:12:14.846981+00,flora-d22-esquina,23.8,64
30504,2024-11-28 20:26:46.339298+00,flora-d22-esquina,24.8,49.9
30791,2024-11-28 20:41:11.837323+00,flora-d22-esquina,25,48.2
31078,2024-11-28 20:55:08.414453+00,flora-d4-interno,24.9,43.1
31365,2024-11-28 21:09:28.864257+00,flora-d22-esquina,25.1,48.1
31652,2024-11-28 21:23:59.981092+00,flora-d4-interno,25,43.3
31759,2024-11-28 21:29:46.376507+00,flora-d4-interno,25,43.1
32046,2024-11-28 21:44:12.419674+00,flora-d22-esquina,25,48.2
32333,2024-11-28 21:58:08.705845+00,flora-d4-interno,22.7,50.6
32620,2024-11-28 22:12:40.733163+00,flora-d22-esquina,24.4,58.1
32907,2024-11-28 22:27:23.137677+00,flora-d4-interno,24.6,43.3
33194,2024-11-28 22:41:43.786548+00,flora-d22-esquina,25.3,48.5
33481,2024-11-28 22:56:15.291879+00,flora-d22-esquina,25.4,47.6
33603,2024-11-28 23:02:47.777927+00,flora-d4-interno,24.9,42.8
33890,2024-11-28 23:17:13.316319+00,flora-d4-interno,24.7,43
34177,2024-11-28 23:31:04.332046+00,flora-d4-interno,24.6,42.6
34464,2024-11-28 23:45:30.501504+00,flora-d22-esquina,25.1,46.6
34751,2024-11-28 23:58:58.320769+00,flora-d4-interno,23.2,51.9
35038,2024-11-29 00:13:24.156896+00,flora-d22-esquina,23.8,60.1
35325,2024-11-29 00:25:54.246949+00,flora-d4-interno,23.2,40.9
35612,2024-11-29 00:36:17.703611+00,flora-d4-interno,23.1,40
35898,2024-11-29 00:48:09.133569+00,flora-d22-esquina,23.1,43.2
36227,2024-11-29 00:59:49.384009+00,flora-d22-esquina,23,43.1
36662,2024-11-29 01:23:20.868523+00,secado-d4,24.9,43
28991,2024-11-28 19:20:44.154173+00,flora-d4-interno,24.8,42.7
29461,2024-11-28 19:40:04.557292+00,flora-d22-esquina,24.3,52.7
29748,2024-11-28 19:49:47.046482+00,flora-d4-interno,22.2,56.2
30035,2024-11-28 20:02:54.677749+00,flora-d4-interno,22.1,59
30218,2024-11-28 20:12:20.23484+00,flora-d4-interno,22.1,59.6
30505,2024-11-28 20:26:51.729507+00,flora-d4-interno,24.9,44.3
30792,2024-11-28 20:41:17.296363+00,flora-d4-interno,25.1,43.3
31079,2024-11-28 20:55:08.798998+00,flora-d22-esquina,25,48.5
31366,2024-11-28 21:09:34.251999+00,flora-d4-interno,25,43.5
31653,2024-11-28 21:24:00.361275+00,flora-d22-esquina,25.1,48.6
31760,2024-11-28 21:29:46.763333+00,flora-d22-esquina,25.1,47.8
32047,2024-11-28 21:44:17.80912+00,flora-d4-interno,25,42.8
32334,2024-11-28 21:58:09.090806+00,flora-d22-esquina,24.5,52.9
32621,2024-11-28 22:12:46.120386+00,flora-d4-interno,22.4,55.4
32908,2024-11-28 22:27:23.516926+00,flora-d22-esquina,24.8,48
33195,2024-11-28 22:41:49.173767+00,flora-d4-interno,24.9,44
33482,2024-11-28 22:56:20.672969+00,flora-d4-interno,24.9,42.9
33604,2024-11-28 23:02:48.158787+00,flora-d22-esquina,25.4,47.1
33891,2024-11-28 23:17:13.707222+00,flora-d22-esquina,25.2,46.8
34178,2024-11-28 23:31:04.719213+00,flora-d22-esquina,25.2,47
34465,2024-11-28 23:45:35.882112+00,flora-d4-interno,24.4,42.8
34752,2024-11-28 23:58:58.701028+00,flora-d22-esquina,25,53.5
35039,2024-11-29 00:13:29.542956+00,flora-d4-interno,22,57.3
35326,2024-11-29 00:25:54.633949+00,flora-d22-esquina,23.5,44.7
35613,2024-11-29 00:36:18.084176+00,flora-d22-esquina,23.2,43.7
35899,2024-11-29 00:48:09.515667+00,secado-d4,24.9,43
36228,2024-11-29 00:59:52.04472+00,secado-d4,24.9,43
36663,2024-11-29 01:23:21.088857+00,flora-d22-esquina,22.7,42.9
28992,2024-11-28 19:20:44.539651+00,flora-d22-esquina,24.9,47.4
29462,2024-11-28 19:40:06.27494+00,secado-d4,24.8,41
29749,2024-11-28 19:49:47.434681+00,flora-d22-esquina,24,59.3
30036,2024-11-28 20:02:55.057797+00,flora-d22-esquina,23.9,62.5
30219,2024-11-28 20:12:20.621887+00,flora-d22-esquina,23.9,64
30506,2024-11-28 20:26:52.117198+00,flora-d22-esquina,24.8,49.8
30793,2024-11-28 20:41:17.689325+00,flora-d22-esquina,24.9,48.8
31080,2024-11-28 20:55:14.185462+00,flora-d4-interno,24.9,43.2
31367,2024-11-28 21:09:34.639084+00,flora-d22-esquina,25.1,48.4
31654,2024-11-28 21:24:05.749073+00,flora-d4-interno,25,43.2
31761,2024-11-28 21:29:52.149162+00,flora-d4-interno,25,43.1
32048,2024-11-28 21:44:18.195868+00,flora-d22-esquina,25,47.6
32335,2024-11-28 21:58:14.477815+00,flora-d4-interno,22.7,50.8
32622,2024-11-28 22:12:46.501343+00,flora-d22-esquina,24.5,57.9
32909,2024-11-28 22:27:28.901434+00,flora-d4-interno,24.6,43.3
33196,2024-11-28 22:41:49.55459+00,flora-d22-esquina,25.3,48.9
33483,2024-11-28 22:56:21.053935+00,flora-d22-esquina,25.4,47.6
33605,2024-11-28 23:02:53.547838+00,flora-d4-interno,24.9,42.8
33892,2024-11-28 23:17:19.132225+00,flora-d4-interno,24.7,42.8
34179,2024-11-28 23:31:10.107037+00,flora-d4-interno,24.6,42.4
34466,2024-11-28 23:45:36.263099+00,flora-d22-esquina,25.1,46
34753,2024-11-28 23:59:04.085926+00,flora-d4-interno,23.2,51.9
35040,2024-11-29 00:13:29.930313+00,flora-d22-esquina,23.8,59.9
35327,2024-11-29 00:25:57.12487+00,secado-d4,24.9,43
35614,2024-11-29 00:36:22.881644+00,secado-d4,24.9,43
35900,2024-11-29 00:48:14.514347+00,flora-d4-interno,23,39.6
36229,2024-11-29 00:59:54.767784+00,flora-d4-interno,22.8,39.7
36664,2024-11-29 01:23:26.25691+00,secado-d4,24.9,43
28993,2024-11-28 19:20:48.266852+00,secado-d4,24.9,41
29463,2024-11-28 19:40:09.938859+00,flora-d4-interno,23,50.2
29750,2024-11-28 19:49:52.592674+00,secado-d4,24.8,41
30037,2024-11-28 20:03:00.435745+00,flora-d4-interno,22.1,58.9
30220,2024-11-28 20:12:26.00966+00,flora-d4-interno,22,59.8
30507,2024-11-28 20:26:57.506236+00,flora-d4-interno,24.9,44.5
30794,2024-11-28 20:41:23.106606+00,flora-d4-interno,25,43.2
31081,2024-11-28 20:55:14.565341+00,flora-d22-esquina,25,48.1
31368,2024-11-28 21:09:40.021099+00,flora-d4-interno,25,43.5
31655,2024-11-28 21:24:06.137079+00,flora-d22-esquina,25,49.1
31762,2024-11-28 21:29:52.529418+00,flora-d22-esquina,25,47.2
32049,2024-11-28 21:44:23.584094+00,flora-d4-interno,25,42.7
32336,2024-11-28 21:58:14.864986+00,flora-d22-esquina,24.5,53
32623,2024-11-28 22:12:51.889171+00,flora-d4-interno,22.4,55.7
32910,2024-11-28 22:27:29.288049+00,flora-d22-esquina,24.8,48
33197,2024-11-28 22:41:54.935682+00,flora-d4-interno,24.9,43.9
33484,2024-11-28 22:56:26.441861+00,flora-d4-interno,24.9,42.8
33606,2024-11-28 23:02:53.935903+00,flora-d22-esquina,25.3,47.5
33893,2024-11-28 23:17:19.51935+00,flora-d22-esquina,25.2,46.5
34180,2024-11-28 23:31:10.493264+00,flora-d22-esquina,25.1,46.2
34467,2024-11-28 23:45:41.650085+00,flora-d4-interno,24.4,42.6
34754,2024-11-28 23:59:04.471524+00,flora-d22-esquina,25,53.9
35041,2024-11-29 00:13:35.31859+00,flora-d4-interno,22,57.3
35328,2024-11-29 00:26:00.376036+00,flora-d22-esquina,23.5,44.8
35615,2024-11-29 00:36:23.473258+00,flora-d4-interno,23.1,39.9
35901,2024-11-29 00:48:14.902346+00,flora-d22-esquina,23.2,43.4
36230,2024-11-29 00:59:55.149167+00,flora-d22-esquina,22.9,43.3
36665,2024-11-29 01:23:26.468684+00,flora-d4-interno,22.4,39.5
28994,2024-11-28 19:20:49.929161+00,flora-d4-interno,24.8,42.7
29464,2024-11-28 19:40:10.326432+00,flora-d22-esquina,24.3,53.3
29751,2024-11-28 19:49:52.816075+00,flora-d4-interno,22.2,56.3
30038,2024-11-28 20:03:00.822956+00,flora-d22-esquina,23.9,62.8
30221,2024-11-28 20:12:26.398995+00,flora-d22-esquina,23.9,63.9
30508,2024-11-28 20:26:57.89331+00,flora-d22-esquina,24.8,49.6
30795,2024-11-28 20:41:23.495247+00,flora-d22-esquina,24.9,48.7
31082,2024-11-28 20:55:19.946239+00,flora-d4-interno,24.9,43.3
31369,2024-11-28 21:09:40.410378+00,flora-d22-esquina,25.1,48.5
31656,2024-11-28 21:24:11.524481+00,flora-d4-interno,25,43.2
31763,2024-11-28 21:29:57.915399+00,flora-d4-interno,25,43
32050,2024-11-28 21:44:23.96496+00,flora-d22-esquina,25,47.2
